config,backend,language,split,file_id,reference,hypothesis,hypothesis_raw,wer,cer,latency_sec,rtf,audio_duration_sec,ref_words,hyp_words,word_ratio,error
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,jari_ronkainen_00189,jatketaanpa pari riviä eteenpäin,jatketaanpa pari riviä eteenpäin,Jatketaanpa pari riviä eteenpäin.,0.0,0.0,55.673,27.1843,2.048,4,4,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,matti_semi_00554,olen tyytyväinen siihen että tää korjaa tähän infran korjausvelkaan niin tuota panostetaan nyt reilummin mitä on aikoihin tehty,olen tyytyväinen siihen että infran korjausvelkaan panostetaan nyt reilummin mitä on aikoihin tehty,"Olen tyytyväinen siihen, että infran korjausvelkaan panostetaan nyt reilummin, mitä on aikoihin tehty.",0.277778,0.220472,2.186,0.2308,9.472,18,13,0.722,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,laila_koskela_01045,direktiivin mukaan komissio antaa delegoidulla säädöksellä turvaominaisuuksia koskevat tarkennukset toimeenpanosäännökset säädöksiä,direktiivin mukaan komissio antaa delegoidulla säädöksellä turvaominaisuuksia koskevat tarkennukset toimeenpanosäännökset,Direktiivin mukaan komissio antaa delegoidulla säädöksellä turvaominaisuuksia koskevat tarkennukset toimeenpanosäännökset.,0.090909,0.076336,2.165,0.1914,11.312,11,10,0.909,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,antti_kalliomaki_00263,pieni demokratian lanka vaikka ohut on saatu aikaan ja erilaiset ihmisten elinoloihin kohdistuvat toimet ovat edistymässä,pieni demokratian lanka vaikka ohut on saatu aikaan ja erilaiset ihmisten elinoloihin kohdistuvat toimet ovat edistymässä,"Pieni demokratian lanka, vaikka ohut on saatu aikaan ja erilaiset ihmisten elinoloihin kohdistuvat toimet ovat edistymässä.",0.0,0.0,56.128,6.0989,9.203,16,16,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,laura_huhtasaari_00386,arvoisa puhemies,arvoisa puhemies,Arvoisa puhemies.,0.0,0.0,1.392,0.8741,1.592,2,2,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-unseen,antti_kalliomaki_00271,se koskee myöskin eduskunnan edustajaa,se koskee myöskin eroja,Se koskee myöskin eroja.,0.4,0.447368,1.427,0.9342,1.528,5,4,0.8,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,marjaana_koskinen_00218,me veronmaksajat taas kerran ollaan rahoittamassa tätä järjestelmää,eli me veronmaksajat taas kerran ollaan rahoittamassa tätä järjestelmää,Eli me veronmaksajat taas kerran ollaan rahoittamassa tätä järjestelmää.,0.125,0.059701,56.877,13.2056,4.307,8,9,1.125,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,antti_kalliomaki_00302,markkinoilla tehdään taas reaalitulojen ulkopuolella ne tehdään johdannaismarkkinoilla vipurahastoissa siellä jossa isoa peliä pelataan ja sen seurauksena peruspankkitoiminta alkaa näivettyä,markkinoilla tehdään taas reaalitalouden ulkopuolella tehdään johdannaismarkkinoilla vipurahastoissa siellä jossa isoa peliä pelataan ja sen seurauksena peruspankkitoiminta alkaa näivettyä,"Markkinoilla tehdään taas reaalitalouden ulkopuolella, tehdään johdannaismarkkinoilla vipurahastoissa, siellä jossa isoa peliä pelataan ja sen seurauksena peruspankkitoiminta alkaa näivettyä.",0.1,0.031579,2.321,0.1804,12.868,20,19,0.95,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,antti_hakkanen_00155,yksi sellainen asia mikä tästä julkisen talouden suunnitelmasta vähän puuttuu on se että on alun perin kun julkisen talouden suunnitelma ohjelma otettiin suomessa käyttöön ja sitä suunniteltiin viime vaalikaudella tuolla valtioneuvostossa niin tarkoitus oli rakentaa sinne yksityiskohtainen suunnitelma myös siitä kuinka toteutetaan esimerkiksi kuntatalouden rahoitusasema,yksi sellainen asia mikä tässä julkisen talouden suunnitelmasta vähän puuttuu on se että alun perin kun julkisen talouden suunnitelmaohjelma otettiin suomessa käyttöön ja sitä suunniteltiin viime vaalikaudella tuolla valtioneuvostossa niin tarkoitus oli rakentaa sinne yksityiskohtainen suunnitelma myös siitä kuinka toteutetaan esimerkiksi kuntatalouden rahoitusasema,"Yksi sellainen asia, mikä tässä julkisen talouden suunnitelmasta vähän puuttuu, on se, että alun perin kun julkisen talouden suunnitelmaohjelma otettiin Suomessa käyttöön ja sitä suunniteltiin viime vaalikaudella tuolla valtioneuvostossa, niin tarkoitus oli rakentaa sinne yksityiskohtainen suunnitelma myös siitä, kuinka toteutetaan esimerkiksi kuntatalouden rahoitusasema.",0.088889,0.013441,1.301,0.0631,20.624,45,43,0.956,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,matti_semi_00496,edustaja semi rouva puhemies minulla ei ole,kiitos,Kiitos.,1.0,0.930233,55.859,5.9443,9.397,7,1,0.143,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,laila_koskela_00904,myös paikallisen aurinkoenergian tukeminen joka on suomessa täysin tai täysin vähäistä taikka liian liian vähän hyödynnettyä,myös paikallisen aurinkoenergian tukeminen joka on suomessa täysin vähäistä tai liian vähän hyödynnettyä,"Myös paikallisen aurinkoenergian tukeminen, joka on Suomessa täysin vähäistä tai liian vähän hyödynnettyä.",0.25,0.16129,1.697,0.1733,9.79,16,13,0.812,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,jari_ronkainen_00285,tässä lakialoitteessa on hyvää myös se että sekä ympärileikkauksen toteuttaja että tähän rituaaliin osallistuva henkilö asetettaisiin tuomiolle,tässä lakialoitteessa on hyvä myös se että sekä ympärileikkauksen toteuttaja että tähän rituaaliin osallistuva henkilö asetettaisiin tuomiolle,"Tässä lakialoitteessa on hyvä myös se, että sekä ympärileikkauksen toteuttaja että tähän rituaaliin osallistuva henkilö asetettaisiin tuomiolle.",0.058824,0.006993,1.828,0.142,12.879,17,17,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,jari_ronkainen_00207,kiinnitän tähän huomiota siksi että meillä ei todellakaan ole minkäänlaista varmuutta siitä että tainnutus onnistuu ennen verenlaskua joten tainnutus on käytännössä pakko tehdä,kiinnitän tähän huomiota siksi että meillä ei todellakaan ole minkäänlaista varmuutta siitä että tainnutus onnistuu ennen vedenlaskua joten tainnutus on käytännössä pakko tehdä,"Kiinnitän tähän huomiota siksi, että meillä ei todellakaan ole minkäänlaista varmuutta siitä, että tainnutus onnistuu ennen vedenlaskua, joten tainnutus on käytännössä pakko tehdä.",0.043478,0.005682,57.462,4.34,13.24,23,23,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,antti_kalliomaki_00377,suuri amerikkalainen pankki käytti luottovakuutusmenettelyä ja tavoite oli hyvä mutta tuli todella pahasti takkiin ja nyt puhutaan satojen miljardien laskusta globaalitasolla,suuri amerikkalainen pankki käytti ulottuvakuutusmenettelyä ja tavoite oli hyvä mutta tuli todella pahasti takkiin ja nyt puhutaan satojen miljardien laskusta globaali tasolla,"Suuri amerikkalainen pankki käytti ulottuvakuutusmenettelyä ja tavoite oli hyvä, mutta tuli todella pahasti takkiin ja nyt puhutaan satojen miljardien laskusta globaali tasolla.",0.142857,0.022989,0.914,0.0746,12.264,21,22,1.048,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,matti_semi_00485,nämä tehtaat tällä hetkellä tuottaa sillä tavalla että andritz rakentaa maailman suurinta soodakattilaa indonesiaan,nämä tehtaat tällä hetkellä tuottaa sillä tavalla että andris rakentaa maailman suurinta soudakattilan indonesiaan,"Nämä tehtaat tällä hetkellä tuottaa sillä tavalla, että Andris rakentaa maailman suurinta Soudakattilan Indonesiaan.",0.142857,0.034783,1.773,0.2186,8.112,14,14,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,antti_kalliomaki_00280,kannatin aikanaan suoraa kansanvaalia sillä edellytyksellä että presidentin sisäpoliittisia valtaoikeuksia samalla vähennetään merkittävästi ja näin on tapahtunut,kannatin aikana on suoraa kansanvaalia sillä edellytyksellä että sisäpoliittisia valtaoikeuksia samalla vähennetään merkittävästi,"Kannatin aikana on suoraa kansanvaalia sillä edellytyksellä, että sisäpoliittisia valtaoikeuksia samalla vähennetään merkittävästi.",0.411765,0.222222,57.465,5.1621,11.132,17,13,0.765,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,marjaana_koskinen_00318,lääkekulut myös kasvavat voimakkaimmin mikä tulevina vuosina lisää merkittävästi palkansaajien eläkeläisten ja työttömien maksurasitusta ja tää nimenomaan käy jos tätä maksupottia ei jaeta eli työnantajat tulisi maksamaan myös tätä korvausta,lääkekulut myös kasvavat voimakkaammin mikä tulevina vuosina lisää merkittävästi palkansaajien eläkeläisten ja työttövien maksurasitusta tämä nimenomaan käy jos tätä maksupottia ei jaeta eli työnantajat tulisivat maksamaan myös tätä korvausta,"Lääkekulut myös kasvavat voimakkaammin, mikä tulevina vuosina lisää merkittävästi palkansaajien, eläkeläisten ja työttövien maksurasitusta. Tämä nimenomaan käy, jos tätä maksupottia ei jaeta, eli työnantajat tulisivat maksamaan myös tätä korvausta.",0.166667,0.037344,1.001,0.0746,13.416,30,29,0.967,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,matti_semi_00493,tässä suomessa tarvitaan lisää,ja tässä suomessa tarvitaan lisää,ja tässä Suomessa tarvitaan lisää.,0.25,0.1,1.479,0.7281,2.032,4,5,1.25,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,veera_ruoho_00414,maahanmuuttovirasto voisi antaa myönteiset päätökset tiedoksi ja luontevaa on että poliisi antaa kielteisen päätöksen tiedoksi koska poliisi vastaa maasta poistamisen täytäntöönpanosta kuten,maahanmuuttovirasto voisi antaa myönteiset päätökset tiedoksi luontevaa on että poliisi antaa kielteisen päätöksen tiedoksi koska poliisi vastaa maasta poistamiseen täytäntöön panosta,"Maahanmuuttovirasto voisi antaa myönteiset päätökset tiedoksi. Luontevaa on, että poliisi antaa kielteisen päätöksen tiedoksi, koska poliisi vastaa maasta poistamiseen täytäntöön panosta.",0.181818,0.057895,57.39,3.9308,14.6,22,21,0.955,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,marja_tiura_00655,se ei ole suuri julkinen velka vaan se että julkisen talouden alijäämä on näissä maissa erittäin suuri eikä sen pienenemistä ole näköpiirissä,se ei ole suuri julkinen velka vaan se että julkisen talouden alijäämä on näissä maissa erittäin suuri eikä sen pienenemistä ole näköpiirissä,"Se ei ole suuri julkinen velka, vaan se, että julkisen talouden alijäämä on näissä maissa erittäin suuri. Eikä sen pienenemistä ole näköpiirissä.",0.0,0.0,0.7,0.0712,9.832,22,22,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,antti_kalliomaki_00254,lähtökohta on se että ne eivät vaikka pyrkivät vahvoihin tuottoihin kuitenkaan voi maksimoida tuottoansa täysimääräisesti sillä tavalla kuin jotkin muut yksityiset toimijat voivat,tämän lähtökohta on se että ne eivät vaikka pyrkivät vahvoihin tuottoihin kuitenkaan voi maksimoida tuottoansa täysimääräisesti sillä tavalla kuin jotkin muut yksityiset toimijat voivat,"Tämän lähtökohta on se, että ne eivät vaikka pyrkivät vahvoihin tuottoihin, kuitenkaan voi maksimoida tuottoansa täysimääräisesti sillä tavalla, kuin jotkin muut yksityiset toimijat voivat.",0.043478,0.03352,1.912,0.1421,13.456,23,24,1.043,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,marja_tiura_00741,ydinvoima on suomalaisten kokemusten mukaan kilpailukykyistä ja turvallista ja se vahvistaa suomen kilpailukykyä ja se vahvistaa suomen mainetta nykyaikaisen ydinteknologian tuntijana ja edelläkävijänä,ydinvoima on suomalaisten kokemusten mukaan kilpailukykyistä ja turvallista ja se vahvistaa suomen kilpailukykyä ja se vahvistaa suomen mainetta nykyaikaisen ydinteknologian tuntijana ja edelläkävijänä,Ydinvoima on suomalaisten kokemusten mukaan kilpailukykyistä ja turvallista ja se vahvistaa Suomen kilpailukykyä ja se vahvistaa Suomen mainetta nykyaikaisen ydinteknologian tuntijana ja edelläkävijänä.,0.0,0.0,57.584,4.9133,11.72,23,23,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,laura_huhtasaari_00542,se tarkoittaa myös tulevaisuuden osaamisen ennakointia,se tarkoittaa myös tulevaisuuden osaamisen ennakointia,Se tarkoittaa myös tulevaisuuden osaamisen ennakointia.,0.0,0.0,0.479,0.0973,4.928,6,6,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,antti_hakkanen_00169,siinä mielessä on oikein mukavaa että että on tietyllä tapaa tultu tässä nyt sitten kokoomuksen ja muitten puolueitten rintamaan siitä että työuria pitää pidentää jotta me saadaan tämä sinänsä julkinen talous ja palvelujen rahoituspohja pelastettua mutta myös yleisesti suomen kansantalous kohenemaan ja suomalaisten elintaso jotenkin pelastettua,siinä mielessä on oikein mukavaa että on tietyllä tapaa tultu kokoomuksen ja muiden puolueiden rintamaa siitä että työuria pitää pidentää jotta me saadaan tämä sinänsä julkinen talous ja palvelu ja rahoituspohja pelastettua mutta myös yleisesti suomen kansantalous kohenemaan ja suomalaisten elintasoa pelastettua,"Siinä mielessä on oikein mukavaa, että on tietyllä tapaa tultu kokoomuksen ja muiden puolueiden rintamaa siitä, että työuria pitää pidentää, jotta me saadaan tämä sinänsä julkinen talous- ja palvelu- ja rahoituspohja pelastettua, mutta myös yleisesti Suomen kansantalous kohenemaan ja suomalaisten elintasoa pelastettua.",0.23913,0.112717,2.396,0.1241,19.299,46,42,0.913,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,antti_hakkanen_00166,koska meillä nyt tää julkisen talouden perusmalli toimii niin että alueella kerätään pääosin itse veronkanto oikeudella rahat ja vastataan sitten veropaineella siihen palveluiden,koska meillä nyt tämä julkisen talouden perusmalli toimii niin että alueella kerätään pääosin itse veronkantoikeudelle rahat ja vastataan sitten veropaineella siihen palvelujen lopuksi,"koska meillä nyt tämä julkisen talouden perusmalli toimii niin, että alueella kerätään pääosin itse veronkantoikeudelle rahat ja vastataan sitten veropaineella siihen palvelujen lopuksi.",0.217391,0.078652,57.913,5.3783,10.768,23,23,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,antti_kalliomaki_00264,ja ja oikeastaan viestini ja viestimme täältä eduskunnasta on syytä olla se että näihin todella pitää paneutua vakavasti ja sillä tavallakin vakavasti että saamme selonteossa niin kun valiokunnan mietintökin viestittää vähän perusteellisemman selvityksen asiasta,ja viestimme täältä eduskunnasta mutta se syytä on olla se että meidän todella pitää paneutua vakavasti ja sillä tavalla vakavasti että saamme selonteossa kuten valiokunnan miirintäkin viestittää vähän perustusta selityksen asiasta,"ja viestimme täältä eduskunnasta, mutta se syytä on olla se, että meidän todella pitää paneutua vakavasti ja sillä tavalla vakavasti, että saamme selonteossa, kuten valiokunnan miirintäkin, viestittää vähän perustusta selityksen asiasta.",0.411765,0.244275,1.446,0.0876,16.505,34,31,0.912,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,jari_ronkainen_00197,ei minun mielestäni edustaja räsänen,ei minun mielestäni,Ei minun mielestäni.,0.4,0.472222,0.598,0.125,4.784,5,3,0.6,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,jari_ronkainen_00245,edustaja lehto nostikin jo esille sen mitä tämä nykymaahanmuutto ja perheenyhdistämisen kautta tulisi ilman tätä muutosta,edustaja lehto nostikin jo esille sen mitä tämä nykymaahanmuutto ja perheen yhdistämisen kautta tulisi ilman tätä muutosta,"Edustaja Lehto nostikin jo esille sen, mitä tämä nykymaahanmuutto ja perheen yhdistämisen kautta tulisi ilman tätä muutosta.",0.125,0.008264,58.355,6.6799,8.736,16,17,1.062,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,laura_huhtasaari_00795,sen jälkeen oppositiokin voi keskustella maahanmuutosta järjellä eikä tunteella,sen jälkeen oppositiokin voi keskustella maahanmuutosta järjellä eikä tunteella,Sen jälkeen oppositiokin voi keskustella maahanmuutosta järjellä eikä tunteella.,0.0,0.0,0.597,0.0509,11.728,9,9,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,marja_tiura_00763,on totta että tuulivoimalla on saavutettavissa kapasiteettia,on totta että tuulivoimalla on saavutettavissa kapasiteettia,"On totta, että tuulivoimalla on saavutettavissa kapasiteettia.",0.0,0.0,0.45,0.0996,4.518,7,7,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,antti_hakkanen_00161,se on valtavan tärkeä osa talouspolitiikkaa sen takia että meidän suurimmat veronkorotuspaineet liittyy tällä hetkellä varsinkin ansiotuloverotuksen puolella nimenomaan siihen että kuinka sosiaali ja terveyspalveluiden kustannuskehitystä,se on valtavan tärkeä osa talouspolitiikkaa sen takia että meidän suurimmat veronkorotuspaineet liittyvät tällä hetkellä varsinkin ansiotulonverotuksen puolella nimenomaan siihen että kuinka sosiaali ja terveyspalvelujen kustannuskehitystä,"Se on valtavan tärkeä osa talouspolitiikkaa sen takia, että meidän suurimmat veronkorotuspaineet liittyvät tällä hetkellä varsinkin ansiotulonverotuksen puolella nimenomaan siihen, että kuinka sosiaali- ja terveyspalvelujen kustannuskehitystä",0.115385,0.025316,61.125,5.1452,11.88,26,26,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,marja_tiura_00690,tämähän periaatteessa tulee tarkoittamaan sitä että yksityistä pysäköinninvalvontaa koskevan lakiehdotuksen mukaan yksityisellä alueella ja maastossa voisi pysäköintiä valvoa kiinteistön omistaja tai haltija joka voisi myös siirtää oikeuden valvoa pysäköintiä muulle henkilölle,tähän periaatteessa tulee tarkoittamaan sitä että yksityistä pysäköinninvalvontaa koskeva lakiehdotuksen mukaan yksityisellä alueella ja maastossa voisi pysäköintiä valvoa kiinteistön omistaja tai haltija joka voisi myös siirtää oikeudenvalvoa pysäköintiä muulle henkilölle,"Tähän periaatteessa tulee tarkoittamaan sitä, että yksityistä pysäköinninvalvontaa koskeva lakiehdotuksen mukaan yksityisellä alueella ja maastossa voisi pysäköintiä valvoa kiinteistön omistaja tai haltija, joka voisi myös siirtää oikeudenvalvoa pysäköintiä muulle henkilölle.",0.129032,0.01444,2.021,0.122,16.565,31,30,0.968,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,jari_ronkainen_00133,se että seurataan tilastoja ja ollaan otettuja siitä että ollaan tilastoykkösenä kaikilla sektoreilla on mielestäni väärä mittaustyyli siitä ollaanko onnistuttu,se että seurataan tilastoja ja ollaan otettuja siitä että ollaan tilasto ykkösenä kaikilla sektoreilla on mielestäni väärä mittaustyyli siitä ollaanko onnistuttu,"Se, että seurataan tilastoja ja ollaan otettuja siitä, että ollaan tilasto-ykkösenä kaikilla sektoreilla, on mielestäni väärä mittaustyyli siitä, ollaanko onnistuttu",0.1,0.00625,0.829,0.0684,12.128,20,21,1.05,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,matti_semi_00423,tuun alueelta missä näyttää teollisuuden nousu lähtevän liikkeelle ja investointeja on sadoilla miljoonilla euroilla lähtenyt tulemaan sinne alueelle ja mutta silti siellä on erittäin vaikea työllisyys ja pitkäaikaistyöttömyystilanne meno,tuun alueelta missä teollisuuden nousu näyttää lähtevän liikkeelle investointia on 100 miljoonaa eurolla lähtenyt tulemaan sinne alueelle mutta silti siellä on erittäin vaikea työllisyys ja pitkäaikaistyöttömyystilanne,"Tuun alueelta, missä teollisuuden nousu näyttää lähtevän liikkeelle. Investointia on 100 miljoonaa eurolla lähtenyt tulemaan sinne alueelle, mutta silti siellä on erittäin vaikea työllisyys ja pitkäaikaistyöttömyystilanne.",0.310345,0.172269,55.522,2.8729,19.326,29,26,0.897,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,marjaana_koskinen_00243,nyt nyt sitten sata komitean ja muiden järjestelmien kautta puhutaan tästä takuueläkejärjestelmästä niin se on mun mielestä hyvin hyvin ihmeellinen ajatus logiikka mikä sen,nyt sitten satakomitean ja muiden järjestelmien kautta puhutaan tästä takuueläkejärjestelmästä se on mielestäni hyvin ihmeellinen ajatus logiikka mikä sen tapahtuu,"Nyt sitten Satakomitean ja muiden järjestelmien kautta puhutaan tästä takuueläkejärjestelmästä. Se on mielestäni hyvin ihmeellinen ajatus, logiikka, mikä sen tapahtuu.",0.333333,0.162791,1.896,0.1736,10.92,24,20,0.833,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,matti_semi_00393,arvoisa ministeri hallituksen kärkitavoitteissa on digitalisoinnin edistäminen,arvoisa ministeri hallituksen kärkitavoitteessa on digitalisoinnin edistäminen,"Arvoisa ministeri, hallituksen kärkitavoitteessa on digitalisoinnin edistäminen.",0.142857,0.012821,1.591,0.3546,4.488,7,7,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,laura_huhtasaari_00528,haluan muistuttaa että me emme edes tarvitsisi kikyä jos emme olisi eurossa eli ulkoisen devalvaation sijasta joudumme nyt tekemään sisäistä,haluan muistuttaa että me emme edes tarvitsisi kikyä jos emme olisi eurossa eli ulkoisen devalvaation sijasta joudumme nyt tekemään sisäistä,"Haluan muistuttaa, että me emme edes tarvitsisi kikyä, jos emme olisi eurossa. Eli ulkoisen devalvaation sijasta joudumme nyt tekemään sisäistä...",0.0,0.0,56.317,5.203,10.824,20,20,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,jari_ronkainen_00204,vaikka eläimet ovat osa ravintoamme niin se ei oikeuta eläimen huonoa kohtelua ja tämä pitää huomioida myös teurastus,vaikka eläimet ovat osa ravintaamme niin se ei oikeuta eläimen huonoa kohtelua ja tämä pitää huomioida myös teodostusohjelmassa,"Vaikka eläimet ovat osa ravintaamme, niin se ei oikeuta eläimen huonoa kohtelua, ja tämä pitää huomioida myös teodostusohjelmassa.",0.111111,0.119658,1.973,0.2112,9.343,18,18,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,laura_huhtasaari_00618,täytyyhän meidän tietää meidän juhlapäiviemme minkä takia me niitä vietämme ja varmistaa että meidän hieno kulttuuri on kaikille kaikille,täytyyhän meidän tietää meidän juhlapäiviemme minkä takia me niitä vietämme ja varmistaa että meidän hieno kulttuuri on kaikille,"Täytyyhän meidän tietää meidän juhlapäiviemme, minkä takia me niitä vietämme ja varmistaa, että meidän hieno kulttuuri on kaikille.",0.052632,0.065693,1.932,0.1626,11.88,19,18,0.947,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,marja_tiura_00740,metsäteollisuudelle kohtuuhintainen energia ja myöskin energian hinnan ennakoitavuus on äärimmäisen tärkeä asia ja teillä on aidosti huoli suomalaisista työpaikoista ja suomen taloudesta niin kuin,metsäteollisuudelle kohtuuhintainen energia ja myöskin energiahinnan ennakoitavuus on äärimmäisen tärkeä asia ja teillä on aidosti huoli suomalaisista työpaikoista ja suomen taloudesta,Metsäteollisuudelle kohtuuhintainen energia ja myöskin energiahinnan ennakoitavuus on äärimmäisen tärkeä asia. Ja teillä on aidosti huoli suomalaisista työpaikoista ja Suomen taloudesta.,0.166667,0.061224,56.443,4.2006,13.437,24,21,0.875,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,laila_koskela_00911,vapon lanseeraamassa bat teknologian teknologian rakentuu vanhoille turverakenteille tarkoittaa käytännössä onnettomia lätäköitä ja kannokoita joiden läpi kuivatusvedet,vaponlanseraamassa pat teknologiaan rakentuu vanhoille turverakenteille tarkoittaa käytännössä onnettomia lätäköitä ja kannokoita joiden läpi kuivatusvedet,"Vaponlanseraamassa PAT-teknologiaan rakentuu vanhoille turverakenteille tarkoittaa käytännössä onnettomia lätäköitä ja kannokoita, joiden läpi kuivatusvedet...",0.294118,0.083333,1.94,0.1106,17.544,17,15,0.882,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,mikko_karna_00692,sen kuitenkin tiedän että mikäli imflle asetettaisiin arvioitavaksi vihreiden vasemmiston tai sosialidemokraattien maaraportit niin sieltä ei varmasti aivan yhtä mairittelevia arvioita olisi,sen kuitenkin tiedän että mikäli imf asetettaisiin arvioitavaksi vihreiden vasemmiston tai sosiaalidemokraattien maan raportit niin sieltä ei varmasti aivan yhtä mairittelevia arvioita olisi,"Sen kuitenkin tiedän, että mikäli IMF asetettaisiin arvioitavaksi vihreiden vasemmiston tai sosiaalidemokraattien maan raportit, niin sieltä ei varmasti aivan yhtä mairittelevia arvioita olisi.",0.181818,0.031579,1.893,0.1638,11.552,22,23,1.045,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,mikko_karna_00837,tällä periaatteellahan tarkoitetaan sitä että kaikki päätökset tulisi tehdä mahdollisimman lähellä niitä ihmisiä joita ne koskettavat,tällä periaatteella tarkoitetaan sitä että kaikki päätökset tulisi tehdä mahdollisimman lähellä niitä ihmisiä joita ne koskettavat,"Tällä periaatteella tarkoitetaan sitä, että kaikki päätökset tulisi tehdä mahdollisimman lähellä niitä ihmisiä, joita ne koskettavat.",0.0625,0.022556,56.148,6.949,8.08,16,16,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,antti_hakkanen_00105,maksamaan tää on järkevää että tää julkisen talouden suunnitelma pikkuisen parantaa tätä kontrollia ja vie tätä kokonaisuuden hoitoa paljon kestävä,tämä on järkevää että tämä julkisen talouden suunnitelma pikkusen parantaa tätä kontrollia ja vie tätä kokonaisuuden hoitoa paljon kestävään,"Tämä on järkevää, että tämä julkisen talouden suunnitelma pikkusen parantaa tätä kontrollia ja vie tätä kokonaisuuden hoitoa paljon kestävään.",0.25,0.102041,1.787,0.1985,9.004,20,19,0.95,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,matti_semi_00545,puhemies nää kaikki lääkkeiden ja muiden sosiaalietuuksien niin tuota omavastuu,puhujamies nämä kaikki lääkkeiden ja muiden sosiaalietuuksien oma vastuuksi,"Puhujamies, nämä kaikki lääkkeiden ja muiden sosiaalietuuksien oma vastuuksi...",0.5,0.227848,4.273,0.4327,9.876,10,9,0.9,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,mikko_karna_00687,herra puhemies edustaja yanar ja useat muut edustajat ovat nyt ottaneet esille tämän imfn maaraportin,herra puhemies edustaja janaari ja useat muut edustajat ovat nyt ottaneet esille tämän imfn maa raportin,"Herra puhemies, edustaja Janaari ja useat muut edustajat ovat nyt ottaneet esille tämän IMFn maa-raportin.",0.2,0.039604,56.31,6.9347,8.12,15,16,1.067,
azure_whisper_auto,azure_whisper,auto,2016-dev-unseen,jari_ronkainen_00019,esimerkiksi tyel maksun prosenttiosuus ei nykyisessä järjestelmässä voi mitenkään pysyä nykyisellä tasolla vaan nousisi uhkaavasti ja sillä on takuulla omat vaikutuksensa työllisyyteen,esimerkiksi työelmaksun prosenttiosuus ei nykyisessä järjestelmässä voi mitenkään pysyä nykyisellä tasolla vaan nousisi uhkaavasti ja sillä on takuulla omat vaikutuksensa työllistymään,"Esimerkiksi työelmaksun prosenttiosuus ei nykyisessä järjestelmässä voi mitenkään pysyä nykyisellä tasolla, vaan nousisi uhkaavasti, ja sillä on takuulla omat vaikutuksensa työllistymään.",0.136364,0.032609,1.353,0.0923,14.648,22,21,0.955,
